neck_angle,shoulder_tilt,spine_lean_angle,forward_head_offset,shoulder_hip_alignment,ear_shoulder_dist,shoulder_symmetry,lateral_lean,label_raw,label,subject
141.1395,9.8103,149.0882,0.9667,141.1395,0.0699,0.937,21.9123,TLL,Lateral Tilt Left,1
139.2115,9.9493,149.2008,1.211,139.2115,0.0698,0.9346,21.831,TLL,Lateral Tilt Left,1
139.1407,10.0774,149.2399,1.2007,139.1407,0.0685,0.935,21.7958,TLL,Lateral Tilt Left,1
140.0134,10.0626,149.3253,1.1006,140.0134,0.068,0.9363,21.7486,TLL,Lateral Tilt Left,1
139.4543,10.1853,149.1086,1.1179,139.4543,0.0667,0.9375,21.9261,TLL,Lateral Tilt Left,1
138.5813,10.2147,148.8697,1.1951,138.5813,0.0669,0.935,22.1549,TLL,Lateral Tilt Left,1
138.8463,10.2412,148.9403,1.193,138.8463,0.0681,0.9356,22.1155,TLL,Lateral Tilt Left,1
138.1032,10.2723,148.7146,1.3013,138.1032,0.0707,0.9321,22.2524,TLL,Lateral Tilt Left,1
162.745,14.6506,142.7063,-2.4686,162.745,0.072,0.9974,25.8567,TLL,Lateral Tilt Left,1
154.0272,14.3277,141.4373,-1.5918,154.0272,0.073,0.9938,25.9427,TLL,Lateral Tilt Left,1
151.1282,14.3029,141.0121,-1.2423,151.1282,0.0707,0.9893,25.9895,TLL,Lateral Tilt Left,1
151.2426,13.808,140.4115,-1.3204,151.2426,0.0703,0.9845,26.9392,TLL,Lateral Tilt Left,1
154.4821,13.5475,140.7906,-1.6819,154.4821,0.0711,0.9775,26.6629,TLL,Lateral Tilt Left,1
157.6364,13.7839,140.6368,-2.1358,157.6364,0.0731,0.9785,27.0644,TLL,Lateral Tilt Left,1
153.4901,13.9112,140.157,-1.6865,153.4901,0.0731,0.9763,27.1918,TLL,Lateral Tilt Left,1
158.2516,13.8048,139.744,-2.4009,158.2516,0.0756,0.9773,27.664,TLL,Lateral Tilt Left,1
162.0101,13.9197,140.0397,-2.9717,162.0101,0.0794,0.9777,27.5361,TLL,Lateral Tilt Left,1
163.6932,14.0355,140.1782,-3.2745,163.6932,0.0821,0.9758,27.5384,TLL,Lateral Tilt Left,1
161.9339,14.2251,140.1303,-3.0619,161.9339,0.0824,0.9766,27.4651,TLL,Lateral Tilt Left,1
161.527,14.2869,139.8855,-3.0455,161.527,0.0826,0.9748,27.6969,TLL,Lateral Tilt Left,1
161.1089,14.2461,140.0062,-2.9571,161.1089,0.0821,0.9742,27.5958,TLL,Lateral Tilt Left,1
161.1341,14.2131,140.0559,-2.9049,161.1341,0.0808,0.9736,27.5654,TLL,Lateral Tilt Left,1
160.7671,13.9806,139.6902,-2.8927,160.7671,0.0804,0.9674,27.5291,TLL,Lateral Tilt Left,1
153.0958,14.5271,139.2319,-2.302,153.0958,0.0961,0.9731,28.5382,TLL,Lateral Tilt Left,1
153.4275,4.6198,153.8332,-0.0677,153.4275,0.0956,0.8055,19.1993,TLR,Lateral Tilt Right,1
157.3632,4.9621,154.2102,0.575,157.3632,0.1045,0.8132,18.9689,TLR,Lateral Tilt Right,1
159.886,4.9252,154.5933,1.0074,159.886,0.1092,0.812,18.6592,TLR,Lateral Tilt Right,1
161.9043,4.6763,154.7493,1.4067,161.9043,0.1129,0.8088,18.4787,TLR,Lateral Tilt Right,1
163.2318,4.2712,154.6823,1.7161,163.2318,0.1154,0.8007,18.3905,TLR,Lateral Tilt Right,1
164.6064,4.1899,154.6564,2.0076,164.6064,0.1162,0.7998,18.3604,TLR,Lateral Tilt Right,1
165.3106,4.24,154.8333,2.1163,165.3106,0.1164,0.8,18.207,TLR,Lateral Tilt Right,1
166.0978,4.4038,154.8987,2.2651,166.0978,0.1166,0.8041,18.1851,TLR,Lateral Tilt Right,1
166.8899,4.5138,154.9135,2.3995,166.8899,0.1156,0.8079,18.1461,TLR,Lateral Tilt Right,1
160.8732,0.209,159.9104,0.1078,160.8732,0.0642,0.8142,14.4263,TLR,Lateral Tilt Right,1
159.5456,0.7448,155.8045,0.4391,159.5456,0.0673,0.8155,17.3193,TLR,Lateral Tilt Right,1
157.0454,1.576,155.2752,0.2172,157.0454,0.0703,0.8206,17.5568,TLR,Lateral Tilt Right,1
168.0631,4.7485,157.3565,1.7205,168.0631,0.0926,0.8876,17.4006,TLR,Lateral Tilt Right,1
163.2111,13.9945,159.5839,3.3651,163.2111,0.0557,0.9117,16.6544,TLR,Lateral Tilt Right,1
168.9233,14.0521,159.9275,3.7536,168.9233,0.0726,0.9039,16.4448,TLR,Lateral Tilt Right,1
174.6621,10.293,160.2489,3.7614,174.6621,0.0887,0.9626,15.873,TLR,Lateral Tilt Right,1
168.5165,5.1622,156.8197,2.1199,168.5165,0.1046,0.923,17.5228,TLR,Lateral Tilt Right,1
152.2431,4.322,156.7299,-0.8216,152.2431,0.105,0.9002,17.4214,TLR,Lateral Tilt Right,1
148.5463,3.9923,155.6271,-1.2318,148.5463,0.0999,0.8834,17.9298,TLR,Lateral Tilt Right,1
146.0584,3.5458,155.2024,-1.4996,146.0584,0.0944,0.866,18.1844,TLR,Lateral Tilt Right,1
145.3806,3.6362,155.3437,-1.6133,145.3806,0.0932,0.8661,18.1413,TLR,Lateral Tilt Right,1
145.5814,3.4489,155.3563,-1.559,145.5814,0.0918,0.8605,18.1012,TLR,Lateral Tilt Right,1
144.135,3.5357,155.1446,-1.7356,144.135,0.0909,0.8579,18.3032,TLR,Lateral Tilt Right,1
143.3148,3.4804,154.8653,-1.821,143.3148,0.0909,0.8534,18.424,TLR,Lateral Tilt Right,1
143.1811,3.557,154.8425,-1.831,143.1811,0.0906,0.8537,18.4611,TLR,Lateral Tilt Right,1
144.2212,3.543,154.8842,-1.6636,144.2212,0.0899,0.8494,18.4264,TLR,Lateral Tilt Right,1
145.4151,3.3146,154.9612,-1.4923,145.4151,0.09,0.8432,18.3089,TLR,Lateral Tilt Right,1
146.9024,3.0689,154.9103,-1.2565,146.9024,0.0902,0.8347,18.3013,TLR,Lateral Tilt Right,1
156.0482,3.7539,154.3401,0.2472,156.0482,0.0829,0.8379,18.4787,TLR,Lateral Tilt Right,1
154.2972,4.8041,154.877,-0.0937,154.2972,0.0926,0.8175,18.342,TLR,Lateral Tilt Right,1
152.4987,5.5562,148.0036,5.9353,152.4987,0.0689,0.8252,22.0412,TLR,Lateral Tilt Right,1
154.366,5.7398,148.3436,5.819,154.366,0.0692,0.8345,21.8733,TLR,Lateral Tilt Right,1
158.2629,5.9625,148.2864,5.8365,158.2629,0.0727,0.8435,21.802,TLR,Lateral Tilt Right,1
164.1109,6.7766,146.9717,4.8102,164.1109,0.0638,0.8524,22.8411,TLR,Lateral Tilt Right,1
161.9641,6.8454,147.971,5.6231,161.9641,0.0733,0.8733,21.8006,TLR,Lateral Tilt Right,1
162.6702,6.9477,147.82,5.5136,162.6702,0.0725,0.871,21.9368,TLR,Lateral Tilt Right,1
163.4799,7.0833,147.6536,5.6412,163.4799,0.0749,0.8718,21.9319,TLR,Lateral Tilt Right,1
163.2524,7.0808,147.5923,5.7777,163.2524,0.0764,0.8727,21.9909,TLR,Lateral Tilt Right,1
165.2965,7.0869,147.6049,5.7984,165.2965,0.0792,0.8707,22.0446,TLR,Lateral Tilt Right,1
167.8392,7.2583,147.4675,5.536,167.8392,0.0787,0.8685,21.9626,TLR,Lateral Tilt Right,1
166.73,7.2701,147.3335,5.7819,166.73,0.0805,0.8677,21.9993,TLR,Lateral Tilt Right,1
166.4117,7.2779,147.262,5.8969,166.4117,0.0815,0.8672,22.0329,TLR,Lateral Tilt Right,1
165.6518,7.1925,147.4166,5.9553,165.6518,0.0815,0.8699,21.9184,TLR,Lateral Tilt Right,1
164.8071,7.0088,147.1391,5.9476,164.8071,0.08,0.866,22.3113,TLR,Lateral Tilt Right,1
162.3319,6.6842,147.382,6.0107,162.3319,0.0781,0.8635,22.3052,TLR,Lateral Tilt Right,1
163.4469,6.795,146.6382,5.9211,163.4469,0.0774,0.8567,22.9125,TLR,Lateral Tilt Right,1
163.7438,6.8794,146.6363,5.6985,163.7438,0.0748,0.8568,22.8473,TLR,Lateral Tilt Right,1
165.6256,6.7446,146.5104,5.5351,165.6256,0.0746,0.8529,22.8175,TLR,Lateral Tilt Right,1
165.6819,6.8219,146.3918,5.5464,165.6819,0.0747,0.855,22.8665,TLR,Lateral Tilt Right,1
164.8296,7.2215,146.351,5.6288,164.8296,0.0748,0.8617,22.7672,TLR,Lateral Tilt Right,1
165.6673,7.2136,146.1271,5.4609,165.6673,0.0732,0.8565,22.9641,TLR,Lateral Tilt Right,1
166.7909,7.3208,146.27,5.232,166.7909,0.0716,0.8539,22.8,TLR,Lateral Tilt Right,1
166.4124,7.2472,146.1161,5.3524,166.4124,0.0726,0.8516,22.9518,TLR,Lateral Tilt Right,1
168.9571,7.4071,146.4862,5.3033,168.9571,0.0756,0.8515,22.7248,TLR,Lateral Tilt Right,1
167.5639,7.3909,146.7306,5.5233,167.5639,0.0772,0.8479,22.5122,TLR,Lateral Tilt Right,1
166.9503,7.3882,146.7871,5.5174,166.9503,0.0764,0.848,22.4473,TLR,Lateral Tilt Right,1
166.7535,7.3989,146.6693,5.5552,166.7535,0.0765,0.8477,22.4443,TLR,Lateral Tilt Right,1
164.9912,7.0794,146.6742,5.7754,164.9912,0.0773,0.8474,22.6157,TLR,Lateral Tilt Right,1
166.3618,7.3081,146.7351,5.3232,166.3618,0.0729,0.8472,22.511,TLR,Lateral Tilt Right,1
166.6053,7.2882,146.4943,5.2204,166.6053,0.0715,0.8453,22.6189,TLR,Lateral Tilt Right,1
173.5148,4.6615,177.7054,0.7381,173.5148,0.101,0.9223,1.7628,TUP,Good Posture,1
173.909,4.5138,177.7149,0.6677,173.909,0.1006,0.9258,1.7595,TUP,Good Posture,1
176.4885,4.3475,177.721,0.2167,176.4885,0.1007,0.9293,1.7581,TUP,Good Posture,1
178.3496,4.3274,177.716,-0.1123,178.3496,0.1015,0.93,1.7638,TUP,Good Posture,1
178.9377,4.3133,177.6387,-0.2336,178.9377,0.103,0.9309,1.824,TUP,Good Posture,1
178.673,4.2425,177.5749,-0.1969,178.673,0.1027,0.9327,1.8689,TUP,Good Posture,1
178.4631,4.7595,177.5005,-0.1744,178.4631,0.1038,0.9219,1.9042,TUP,Good Posture,1
177.143,4.3207,177.3805,0.042,177.143,0.1013,0.9326,2.019,TUP,Good Posture,1
178.5281,4.5563,177.8503,-0.1184,178.5281,0.1001,0.9256,1.6607,TUP,Good Posture,1
178.331,4.6134,177.8179,-0.0894,178.331,0.0998,0.9242,1.6856,TUP,Good Posture,1
177.5792,4.6097,177.8644,0.0493,177.5792,0.099,0.9238,1.6491,TUP,Good Posture,1
177.4893,4.5891,177.8694,0.0656,177.4893,0.0989,0.924,1.6455,TUP,Good Posture,1
178.1898,2.0161,177.9766,-0.0316,178.1898,0.085,0.9767,1.6165,TUP,Good Posture,1
178.4912,2.4277,177.9887,-0.0752,178.4912,0.0858,0.9681,1.6049,TUP,Good Posture,1
177.9326,3.3939,177.8604,-0.0114,177.9326,0.0905,0.948,1.6826,TUP,Good Posture,1
177.7642,3.5222,177.8355,0.0114,177.7642,0.0913,0.9456,1.6996,TUP,Good Posture,1
177.9643,3.6323,177.8326,-0.0211,177.9643,0.0918,0.943,1.6917,TUP,Good Posture,1
178.6262,4.2108,177.6289,-0.1657,178.6262,0.0952,0.9313,1.8292,TUP,Good Posture,1
173.2099,5.5504,177.6466,0.8534,173.2099,0.1103,0.905,1.7972,TUP,Good Posture,1
175.7322,3.5802,178.8459,0.979,175.7322,0.1036,0.9118,0.8954,TUP,Good Posture,1
177.0027,3.9504,178.699,0.7574,177.0027,0.101,0.9045,1.0181,TUP,Good Posture,1
178.2394,3.9433,178.6222,0.5618,178.2394,0.1026,0.904,1.0801,TUP,Good Posture,1
179.2182,3.9787,178.6298,0.3831,179.2182,0.102,0.9033,1.0746,TUP,Good Posture,1
179.4543,4.0037,178.693,0.3286,179.4543,0.1016,0.9032,1.0258,TUP,Good Posture,1
179.9519,3.9656,178.6623,0.2241,179.9519,0.0995,0.9035,1.0487,TUP,Good Posture,1
176.9811,3.9644,178.8205,-0.3186,176.9811,0.0993,0.9041,0.9247,TUP,Good Posture,1
177.3226,3.9151,178.8682,-0.2683,177.3226,0.0995,0.9054,0.8875,TUP,Good Posture,1
178.0703,4.4279,179.1172,-0.1907,178.0703,0.1044,0.8966,0.6952,TUP,Good Posture,1
178.3258,4.697,179.0832,0.4708,178.3258,0.1042,0.891,0.7197,TUP,Good Posture,1
178.7075,4.6643,179.1709,0.3865,178.7075,0.1044,0.8921,0.6504,TUP,Good Posture,1
178.291,4.4399,179.2384,0.4522,178.291,0.1049,0.897,0.5991,TUP,Good Posture,1
179.9322,4.4542,179.2658,0.1194,179.9322,0.1025,0.8969,0.5774,TUP,Good Posture,1
174.2931,4.351,179.5272,-0.9569,174.2931,0.1049,0.8998,0.3705,TUP,Good Posture,1
173.8375,4.2341,179.381,-1.0023,173.8375,0.1038,0.9017,0.4844,TUP,Good Posture,1
173.6813,4.1821,179.2046,-0.9763,173.6813,0.1014,0.902,0.6226,TUP,Good Posture,1
178.7566,4.9622,179.8213,0.1813,178.7566,0.0976,0.8917,0.1424,TUP,Good Posture,1
174.6364,4.8764,179.6939,-0.816,174.6364,0.0826,0.8923,0.2438,TUP,Good Posture,1
176.7378,4.46,179.8678,-0.5167,176.7378,0.0873,0.8998,0.1047,TUP,Good Posture,1
178.0947,4.9058,179.0273,0.1459,178.0947,0.0896,0.8956,0.7724,TUP,Good Posture,1
177.8454,4.9114,179.0775,0.1944,177.8454,0.0904,0.8957,0.7323,TUP,Good Posture,1
178.0593,4.8268,179.0532,0.157,178.0593,0.0905,0.899,0.7494,TUP,Good Posture,1
176.7128,4.1543,179.3744,0.4228,176.7128,0.091,0.9116,0.4983,TUP,Good Posture,1
177.3586,4.2815,179.2478,0.2945,177.3586,0.0893,0.9097,0.5999,TUP,Good Posture,1
177.7367,4.4078,179.4001,0.2758,177.7367,0.095,0.9061,0.4775,TUP,Good Posture,1
178.2512,4.4732,179.3997,0.1939,178.2512,0.0968,0.9043,0.4734,TUP,Good Posture,1
174.4955,1.9098,178.6348,1.3427,174.4955,0.1123,0.8965,0.9954,TUP,Good Posture,1
173.8879,2.608,178.7855,1.4363,173.8879,0.1126,0.8831,0.8689,TUP,Good Posture,1
172.7323,2.7586,178.5057,1.6355,172.7323,0.1074,0.8788,1.0678,TUP,Good Posture,1
174.8458,2.564,178.4586,1.2863,174.8458,0.1103,0.8804,1.0807,TUP,Good Posture,1
177.0173,2.4562,178.4363,0.8501,177.0173,0.1073,0.8818,1.0857,TUP,Good Posture,1
177.3458,2.6266,178.4433,0.7545,177.3458,0.1028,0.8778,1.0715,TUP,Good Posture,1
176.1462,2.0425,178.6574,0.9582,176.1462,0.1058,0.8927,0.9152,TUP,Good Posture,1
177.244,1.1816,178.2797,0.7979,177.244,0.1022,0.9111,1.1856,TUP,Good Posture,1
176.0897,1.2685,177.9683,1.0394,176.0897,0.1004,0.9083,1.4018,TUP,Good Posture,1
175.2922,1.2995,177.914,1.1781,175.2922,0.0996,0.9078,1.4394,TUP,Good Posture,1
174.5773,2.5634,178.048,1.2228,174.5773,0.0953,0.8827,1.3722,TUP,Good Posture,1
173.0826,2.9492,178.4184,1.5403,173.0826,0.1042,0.8776,1.1173,TUP,Good Posture,1
171.3803,3.1966,178.7271,1.8267,171.3803,0.1063,0.8755,0.8975,TUP,Good Posture,1
170.7975,3.2267,178.7293,1.9411,170.7975,0.1068,0.8749,0.8954,TUP,Good Posture,1
170.5787,3.2722,178.7944,1.9718,170.5787,0.1069,0.8743,0.8489,TUP,Good Posture,1
170.7735,3.4561,178.7923,1.9834,170.7735,0.1095,0.8697,0.8443,TUP,Good Posture,1
170.485,3.4119,178.7933,1.991,170.485,0.107,0.8701,0.8385,TUP,Good Posture,1
170.4002,3.4312,178.7522,2.0129,170.4002,0.107,0.8697,0.8676,TUP,Good Posture,1
170.369,3.4493,178.7271,1.9877,170.369,0.1051,0.8686,0.8791,TUP,Good Posture,1
171.6241,3.4341,178.7987,1.7222,171.6241,0.1035,0.8695,0.8297,TUP,Good Posture,1
173.3581,3.0371,178.8034,1.4027,173.3581,0.1029,0.8778,0.8288,TUP,Good Posture,1
178.6572,2.7712,178.845,0.4466,178.6572,0.1025,0.8835,0.7974,TUP,Good Posture,1
178.4202,2.4972,178.8827,-0.0826,178.4202,0.1023,0.8891,0.7679,TUP,Good Posture,1
177.325,3.6595,179.4604,0.5,177.325,0.0892,0.8677,0.3763,TUP,Good Posture,1
176.3609,4.2995,179.4269,0.5951,176.3609,0.081,0.8548,0.4029,TUP,Good Posture,1
179.4462,2.5807,179.4121,0.2191,179.4462,0.11,0.8832,0.4278,TUP,Good Posture,1
179.103,2.2202,179.6345,0.2352,179.103,0.1067,0.8921,0.2672,TUP,Good Posture,1
179.3284,3.1385,179.8745,0.1019,179.3284,0.1069,0.875,0.0906,TUP,Good Posture,1
179.0116,3.3239,179.954,0.1762,179.0116,0.1071,0.8708,0.0327,TUP,Good Posture,1
177.6036,3.3113,176.3493,0.1798,177.6036,0.0821,0.858,2.6767,TUP,Good Posture,1
175.9771,3.4369,176.8534,-0.1268,175.9771,0.0829,0.8577,2.3005,TUP,Good Posture,1
175.7848,3.3567,176.5349,-0.1182,175.7848,0.0903,0.8543,2.484,TUP,Good Posture,1
175.9863,3.1849,176.5356,-0.0885,175.9863,0.0923,0.8566,2.4714,TUP,Good Posture,1
176.5228,3.1195,176.6044,-0.0135,176.5228,0.0949,0.8573,2.4075,TUP,Good Posture,1
176.3747,3.118,176.3271,0.008,176.3747,0.0961,0.8556,2.5982,TUP,Good Posture,1
176.1335,3.1137,176.2831,-0.0257,176.1335,0.0985,0.8543,2.6307,TUP,Good Posture,1
177.2721,3.2105,176.2891,0.1721,177.2721,0.1003,0.8519,2.6158,TUP,Good Posture,1
177.2163,3.1589,176.2546,0.1685,177.2163,0.1004,0.8517,2.623,TUP,Good Posture,1
177.2042,3.2202,176.2878,0.1608,177.2042,0.1005,0.8507,2.5974,TUP,Good Posture,1
177.6428,3.275,176.2852,0.2371,177.6428,0.1001,0.8497,2.5985,TUP,Good Posture,1
178.7546,3.2863,176.317,0.4252,178.7546,0.1,0.8496,2.5758,TUP,Good Posture,1
179.3089,3.3189,176.3206,0.5122,179.3089,0.0982,0.8489,2.5692,TUP,Good Posture,1
179.8554,3.313,176.3265,0.6021,179.8554,0.0978,0.8491,2.5648,TUP,Good Posture,1
179.6913,3.1544,176.367,0.6473,179.6913,0.0942,0.8528,2.5406,TUP,Good Posture,1
178.7355,3.0117,176.3027,0.796,178.7355,0.092,0.8548,2.5724,TUP,Good Posture,1
171.0729,6.6225,173.7195,-0.4246,171.0729,0.092,0.7833,4.525,TUP,Good Posture,1
169.3499,6.825,174.1543,-0.7769,169.3499,0.0928,0.7767,4.1931,TUP,Good Posture,1
168.6454,8.3148,175.6061,1.2447,168.6454,0.1027,0.9053,3.1774,TUP,Good Posture,1
168.4997,8.0171,175.3363,1.2037,168.4997,0.1011,0.9131,3.386,TUP,Good Posture,1
169.2545,7.7948,174.7233,0.9441,169.2545,0.0991,0.9207,3.8441,TUP,Good Posture,1
168.886,7.643,173.9734,0.8762,168.886,0.0988,0.9283,4.4043,TUP,Good Posture,1
168.4526,7.5386,173.6265,0.8804,168.4526,0.0976,0.9322,4.68,TUP,Good Posture,1
178.4708,6.9134,175.2946,-0.5661,178.4708,0.1022,0.931,3.4878,TUP,Good Posture,1
174.7555,8.6872,177.4388,0.4124,174.7555,0.0881,0.8747,1.8747,TUP,Good Posture,1
171.1845,9.7424,177.1159,0.8606,171.1845,0.0833,0.8491,2.0894,TUP,Good Posture,1
173.7906,9.7895,176.7187,0.4265,173.7906,0.0835,0.8511,2.3947,TUP,Good Posture,1
172.5703,9.0572,175.9577,0.5716,172.5703,0.0967,0.8711,2.9767,TUP,Good Posture,1
173.0287,8.4706,175.4281,0.4185,173.0287,0.1,0.8873,3.3884,TUP,Good Posture,1
172.1921,8.0494,175.0505,0.4982,172.1921,0.0999,0.8977,3.653,TUP,Good Posture,1
170.4683,7.6247,175.0952,0.8078,170.4683,0.1001,0.9062,3.6021,TUP,Good Posture,1
170.2469,7.2117,175.1887,0.8681,170.2469,0.1008,0.9138,3.5122,TUP,Good Posture,1
169.688,6.7808,175.0369,0.9325,169.688,0.1,0.924,3.6425,TUP,Good Posture,1
169.1056,6.599,174.902,1.0112,169.1056,0.1001,0.9286,3.7341,TUP,Good Posture,1
168.933,6.5606,174.8299,1.0244,168.933,0.0997,0.9297,3.7903,TUP,Good Posture,1
168.3438,6.3396,174.8173,1.1414,168.3438,0.1012,0.9342,3.7934,TUP,Good Posture,1
168.5139,6.199,174.8248,1.1293,168.5139,0.1027,0.9367,3.7816,TUP,Good Posture,1
169.1541,5.7878,174.9946,1.0763,169.1541,0.1058,0.9444,3.6549,TUP,Good Posture,1
170.327,5.4198,175.2517,0.9051,170.327,0.1054,0.9501,3.4728,TUP,Good Posture,1
170.8364,4.9212,175.5591,0.8615,170.8364,0.1046,0.9571,3.2651,TUP,Good Posture,1
171.9031,4.4314,175.9053,0.7116,171.9031,0.102,0.9636,3.0194,TUP,Good Posture,1
172.2425,4.2049,176.1734,0.6948,172.2425,0.1014,0.9649,2.8195,TUP,Good Posture,1
172.0062,4.3711,176.2148,0.7424,172.0062,0.1012,0.9595,2.7801,TUP,Good Posture,1
168.9283,4.3589,176.2239,1.2757,168.9283,0.1005,0.9591,2.7716,TUP,Good Posture,1
168.4743,4.6166,176.0475,1.259,168.4743,0.0955,0.954,2.8897,TUP,Good Posture,1
168.2602,4.6197,176.0583,1.2805,168.2602,0.0944,0.9536,2.8784,TUP,Good Posture,1
170.1092,4.7565,176.0316,0.9536,170.1092,0.0924,0.9505,2.8934,TUP,Good Posture,1
168.7434,5.8019,176.0047,1.2373,168.7434,0.0979,0.9268,2.8771,TUP,Good Posture,1
160.2483,4.3355,173.8155,2.2137,160.2483,0.0944,0.9808,4.4139,TUP,Good Posture,1
161.6188,4.3419,173.4539,1.9147,161.6188,0.0934,0.9711,4.5981,TUP,Good Posture,1
171.2251,6.8843,175.3444,0.665,171.2251,0.0926,0.9012,3.595,TUP,Good Posture,1
170.8984,6.3795,175.3796,0.7348,170.8984,0.094,0.9121,3.6012,TUP,Good Posture,1
170.9506,6.0552,175.4289,0.7325,170.9506,0.0938,0.9183,3.561,TUP,Good Posture,1
171.0778,5.9448,175.4117,0.7072,171.0778,0.0936,0.9207,3.5732,TUP,Good Posture,1
170.8049,5.8345,175.4005,0.7517,170.8049,0.0938,0.923,3.5841,TUP,Good Posture,1
171.1532,5.7345,175.4541,0.7017,171.1532,0.0936,0.9247,3.5422,TUP,Good Posture,1
170.4476,5.7435,175.4072,0.7998,170.4476,0.0925,0.9269,3.5746,TUP,Good Posture,1
170.3021,6.6447,175.1285,0.8123,170.3021,0.0965,0.9113,3.7915,TUP,Good Posture,1
168.5146,6.4411,175.3435,1.1049,168.5146,0.0929,0.9156,3.655,TUP,Good Posture,1
168.0133,6.4028,175.2634,1.162,168.0133,0.0921,0.9172,3.724,TUP,Good Posture,1
166.9705,6.3827,175.0067,1.2503,166.9705,0.0894,0.9196,3.9247,TUP,Good Posture,1
168.5329,6.0344,175.0139,0.9791,168.5329,0.0867,0.9232,3.7744,TUP,Good Posture,1
168.2728,6.1158,174.9072,0.9617,168.2728,0.0832,0.9203,3.7779,TUP,Good Posture,1
168.0659,6.0534,174.7808,0.9545,168.0659,0.0816,0.9202,3.7746,TUP,Good Posture,1
166.3234,4.9278,175.0313,1.2902,166.3234,0.0852,0.948,3.8097,TUP,Good Posture,1
165.9918,5.2999,174.8592,1.3289,165.9918,0.0862,0.9411,3.9688,TUP,Good Posture,1
165.8965,5.4965,174.8465,1.3456,165.8965,0.0865,0.9374,3.9978,TUP,Good Posture,1
165.6461,5.5313,174.8315,1.3804,165.6461,0.0865,0.937,4.0106,TUP,Good Posture,1
165.3841,5.7251,174.8476,1.4068,165.3841,0.0856,0.9335,4.011,TUP,Good Posture,1
165.0323,5.7286,174.7597,1.4521,165.0323,0.0859,0.9339,4.0817,TUP,Good Posture,1
164.733,5.7486,174.7199,1.5036,164.733,0.0867,0.9337,4.1221,TUP,Good Posture,1
172.3712,5.88,174.5933,0.3325,172.3712,0.0857,0.9314,4.2235,TUP,Good Posture,1
169.5193,4.5045,174.5868,0.7123,169.5193,0.0806,0.9593,4.3075,TUP,Good Posture,1
167.0148,4.7985,174.6179,1.0705,167.0148,0.0809,0.9532,4.2877,TUP,Good Posture,1
166.2257,5.0258,174.5866,1.1757,166.2257,0.0809,0.9484,4.29,TUP,Good Posture,1
165.962,5.0677,174.6036,1.207,165.962,0.0803,0.9477,4.2737,TUP,Good Posture,1
165.6313,5.1052,174.5905,1.2481,165.6313,0.0801,0.947,4.2819,TUP,Good Posture,1
165.2016,5.2223,174.607,1.3082,165.2016,0.0801,0.9444,4.2603,TUP,Good Posture,1
160.6996,5.8821,174.7219,2.2151,160.6996,0.0914,0.9218,3.9986,TUP,Good Posture,1
159.3798,5.913,174.8304,2.4996,159.3798,0.0938,0.9209,3.9181,TUP,Good Posture,1
161.918,6.3509,174.5832,2.0175,161.918,0.092,0.9123,4.1073,TUP,Good Posture,1
172.0723,6.1273,174.9181,0.445,172.0723,0.0896,0.9159,3.8374,TUP,Good Posture,1
174.2293,3.5163,179.8973,1.04,174.2293,0.1053,0.9388,0.085,TUP,Good Posture,1
172.3762,3.5736,179.2734,1.1785,172.3762,0.0981,0.9396,0.5984,TUP,Good Posture,1
170.7398,3.4946,178.9737,1.3033,170.7398,0.091,0.9421,0.843,TUP,Good Posture,1
169.3772,3.8579,178.7766,1.3147,169.3772,0.0805,0.9356,1.0009,TUP,Good Posture,1
171.9702,3.7584,178.705,0.9459,171.9702,0.0807,0.9376,1.0583,TUP,Good Posture,1
172.4043,3.6673,178.6689,0.9036,172.4043,0.0828,0.9394,1.0865,TUP,Good Posture,1
172.5169,3.5568,178.7118,0.9034,172.5169,0.0837,0.9413,1.0517,TUP,Good Posture,1
171.5283,3.373,178.7184,1.1234,171.5283,0.0898,0.9449,1.0484,TUP,Good Posture,1
169.7609,1.5187,178.8646,1.5826,169.7609,0.1,0.9722,0.9082,TUP,Good Posture,1
170.2217,4.5811,177.9907,1.2207,170.2217,0.0903,0.9082,1.6573,TUP,Good Posture,1
174.0884,6.2049,177.5221,0.5002,174.0884,0.0835,0.8726,2.0716,TUP,Good Posture,1
173.7839,6.6505,177.3242,0.5229,173.7839,0.0847,0.8626,2.232,TUP,Good Posture,1
172.4776,6.1687,178.6562,1.0338,172.4776,0.0961,0.8692,1.1198,TUP,Good Posture,1
172.7046,5.8151,178.6566,0.9919,172.7046,0.0957,0.8805,1.115,TUP,Good Posture,1
172.2983,5.2771,178.5532,1.0569,172.2983,0.097,0.894,1.1936,TUP,Good Posture,1
172.3137,5.0565,178.5431,1.0497,172.3137,0.0967,0.9002,1.1997,TUP,Good Posture,1
172.1713,4.9911,178.5428,1.0736,172.1713,0.0967,0.9032,1.1994,TUP,Good Posture,1
172.1301,4.7704,178.5027,1.0828,172.1301,0.0976,0.9087,1.2299,TUP,Good Posture,1
171.964,4.7596,178.4709,1.103,171.964,0.0973,0.9106,1.256,TUP,Good Posture,1
172.1227,4.7232,178.4649,1.0748,172.1227,0.0973,0.9121,1.261,TUP,Good Posture,1
172.3176,4.5853,178.4355,1.0387,172.3176,0.0975,0.9152,1.2835,TUP,Good Posture,1
173.9075,4.2135,178.5776,0.7966,173.9075,0.0978,0.9218,1.1629,TUP,Good Posture,1
